CUSIP,Security Type,Security Term,Auction Date,Issue Date,Price per $100,High Rate,Investment Rate
912795P96,Bill,4-Week,09/29/2009,2009-10-01,99.996889,0.03999857142862392,0.04055536882043437
912795S44,Bill,4-Week,09/22/2009,2009-09-24,99.996889,0.03999857142862392,0.04055536882043437
912795P70,Bill,4-Week,09/15/2009,2009-09-17,99.997667,0.029995714285624735,0.030413030964493035
912795P62,Bill,4-Week,09/09/2009,2009-09-10,99.993,0.09000000000006432,0.09125638794722152
912795P54,Bill,4-Week,09/01/2009,2009-09-03,99.993389,0.08499857142865608,0.08618480482038965
912795S36,Bill,4-Week,08/25/2009,2009-08-27,99.990667,0.11999571428568905,0.12167367723284198
912795P39,Bill,4-Week,08/18/2009,2009-08-20,99.990278,0.12499714285709729,0.12674553648672532
912795P21,Bill,4-Week,08/11/2009,2009-08-13,99.988333,0.15000428571432117,0.15210542471136562
912795N98,Bill,4-Week,08/04/2009,2009-08-06,99.988722,0.14500285714291294,0.14703336813760087
912795S28,Bill,4-Week,07/28/2009,2009-07-30,99.989889,0.12999857142850552,0.13181743520366376
912795N72,Bill,4-Week,07/21/2009,2009-07-23,99.988333,0.15000428571432117,0.15210542471136562
912795N64,Bill,4-Week,07/14/2009,2009-07-16,99.987944,0.1550057142857294,0.15717752075048844
912795N56,Bill,4-Week,07/07/2009,2009-07-09,99.987556,0.15999428571431298,0.16223661729611252
912795Q95,Bill,4-Week,06/30/2009,2009-07-02,99.987556,0.15999428571431298,0.16223661729611252
912795N31,Bill,4-Week,06/23/2009,2009-06-25,99.988333,0.15000428571432117,0.15210542471136562
912795N23,Bill,4-Week,06/16/2009,2009-06-18,99.992611,0.09500142857147256,0.0963280105338858
912795M99,Bill,4-Week,06/09/2009,2009-06-11,99.994167,0.07499571428565689,0.07604175694419579
912795Q87,Bill,4-Week,06/02/2009,2009-06-04,99.996111,0.05000142857144039,0.05069786449710513
912795M65,Bill,4-Week,05/27/2009,2009-05-28,99.990667,0.11999571428568905,0.12167367723284198
912795M57,Bill,4-Week,05/19/2009,2009-05-21,99.989889,0.12999857142850552,0.13181743520366376
912795M40,Bill,4-Week,05/12/2009,2009-05-14,99.989111,0.14000142857150472,0.14196135102873356
912795Q79,Bill,4-Week,05/05/2009,2009-05-07,99.988722,0.14500285714291294,0.14703336813760087
912795M24,Bill,4-Week,04/28/2009,2009-04-30,99.995722,0.055002857142848624,0.05576917151943468
912795L90,Bill,4-Week,04/21/2009,2009-04-23,99.994556,0.06999428571424865,0.07097029219409805
912795L82,Bill,4-Week,04/14/2009,2009-04-16,99.993778,0.07999714285706512,0.08111326115274439
912795L74,Bill,4-Week,04/07/2009,2009-04-09,99.987556,0.15999428571431298,0.16223661729611252
912795L66,Bill,4-Week,03/31/2009,2009-04-02,99.986778,0.16999714285712947,0.17238100650238045
912795L58,Bill,4-Week,03/24/2009,2009-03-26,99.996111,0.05000142857144039,0.05069786449710513
912795L41,Bill,4-Week,03/17/2009,2009-03-19,99.989889,0.12999857142850552,0.13181743520366376
912795L33,Bill,4-Week,03/10/2009,2009-03-12,99.989889,0.12999857142850552,0.13181743520366376
912795L25,Bill,4-Week,03/03/2009,2009-03-05,99.988333,0.15000428571432117,0.15210542471136562
912795K91,Bill,4-Week,02/24/2009,2009-02-26,99.984056,0.2049942857143451,0.20787457209326338
912795K83,Bill,4-Week,02/18/2009,2009-02-19,99.982111,0.23000142857138628,0.2332376167343576
912795K75,Bill,4-Week,02/10/2009,2009-02-12,99.980556,0.24999428571419458,0.25351572216835455
912795K67,Bill,4-Week,02/03/2009,2009-02-05,99.977833,0.2850042857142349,0.28902674713041343
912795K59,Bill,4-Week,01/27/2009,2009-01-29,99.996889,0.03999857142862392,0.04055536882043437
912795K42,Bill,4-Week,01/21/2009,2009-01-22,99.997667,0.029995714285624735,0.030413030964493035
912795K34,Bill,4-Week,01/13/2009,2009-01-15,99.998444,0.02000571428563295,0.02028388704577139
912795K26,Bill,4-Week,01/06/2009,2009-01-08,99.995333,0.060004285714256866,0.06084051799837431
912795J93,Bill,4-Week,12/30/2008,2009-01-02,99.99775,0.028928571428618204,0.029331017090789106
912795J85,Bill,4-Week,12/23/2008,2008-12-26,100.0,0.0,0.0
912795J77,Bill,4-Week,12/16/2008,2008-12-18,100.0,0.0,0.0
912795J69,Bill,4-Week,12/09/2008,2008-12-11,100.0,0.0,0.0
912795J51,Bill,4-Week,12/02/2008,2008-12-04,99.996778,0.041425714285635094,0.042002424746616474
912795J44,Bill,4-Week,11/25/2008,2008-11-28,99.996111,0.05000142857144039,0.05069786449710513
912795J36,Bill,4-Week,11/18/2008,2008-11-20,99.992222,0.10000285714288078,0.10139967258084304
912795J28,Bill,4-Week,11/12/2008,2008-11-13,99.994556,0.06999428571424865,0.07097029219409805
912795H95,Bill,4-Week,11/04/2008,2008-11-06,99.975111,0.3200014285714506,0.3245266642986425
912795H87,Bill,4-Week,10/28/2008,2008-10-30,99.964556,0.45570857142854904,0.4622016799062603
912795H79,Bill,4-Week,10/21/2008,2008-10-23,99.945556,0.6999942857143333,0.7101030370689788
912795H61,Bill,4-Week,10/15/2008,2008-10-16,99.992222,0.10000285714288078,0.10139967258084304
912795H53,Bill,4-Week,10/07/2008,2008-10-09,99.947111,0.6800014285713424,0.6898107268523805
912795H46,Bill,4-Week,09/30/2008,2008-10-02,99.921444,1.0100057142857923,1.0248386436735748
912795H38,Bill,4-Week,09/23/2008,2008-09-25,99.972778,0.34999714285707534,0.35495484009221573
912795H20,Bill,4-Week,09/16/2008,2008-09-18,99.976667,0.299995714285635,0.3042333081862901
912795G96,Bill,4-Week,09/09/2008,2008-09-11,99.8775,1.575000000000029,1.5988335711246575
912795G88,Bill,4-Week,09/03/2008,2008-09-04,99.880222,1.5400028571428135,1.5632642323464614
912795G70,Bill,4-Week,08/26/2008,2008-08-28,99.867,1.709999999999943,1.7360589584146335
912795G62,Bill,4-Week,08/19/2008,2008-08-21,99.860778,1.789997142857191,1.8173884187901712
912795G54,Bill,4-Week,08/12/2008,2008-08-14,99.8565,1.8450000000000397,1.8733132044484235
912795G47,Bill,4-Week,08/05/2008,2008-08-07,99.866222,1.720002857142942,1.7462278544134493
912795G39,Bill,4-Week,07/29/2008,2008-07-31,99.867,1.709999999999943,1.7360589584146335
912795G21,Bill,4-Week,07/22/2008,2008-07-24,99.887222,1.4500028571429318,1.4718016541839172
912795F97,Bill,4-Week,07/15/2008,2008-07-17,99.883333,1.5000042857143725,1.5226140667247423
912795F89,Bill,4-Week,07/08/2008,2008-07-10,99.854944,1.8650057142856724,1.8936554322523367
912795F71,Bill,4-Week,07/01/2008,2008-07-03,99.856111,1.8500014285714474,1.8783987019654331
912795F63,Bill,4-Week,06/24/2008,2008-06-26,99.877111,1.5800014285714372,1.6039169303336696
912795F55,Bill,4-Week,06/17/2008,2008-06-19,99.856889,1.8399985714286313,1.8682277465532877
912795F48,Bill,4-Week,06/10/2008,2008-06-12,99.845222,1.9900028571427697,2.0207694923190185
912795F30,Bill,4-Week,06/03/2008,2008-06-05,99.853778,1.8799971428570725,1.9088994452324506
912795F22,Bill,4-Week,05/28/2008,2008-05-29,99.847167,1.9649957142857284,1.9953368546035823
912795E98,Bill,4-Week,05/20/2008,2008-05-22,99.846778,1.969997142857137,2.000423302878845
912795E80,Bill,4-Week,05/13/2008,2008-05-15,99.854556,1.869994285714256,1.898728014544873
912795E72,Bill,4-Week,05/06/2008,2008-05-08,99.879444,1.5500057142856303,1.5734304362251812
912795E64,Bill,4-Week,04/29/2008,2008-05-01,99.902778,1.2499971428571706,1.2685915643764603
912795E56,Bill,4-Week,04/22/2008,2008-04-24,99.945556,0.6999942857143333,0.7101030370689788
912795E49,Bill,4-Week,04/15/2008,2008-04-17,99.933889,0.8499985714286546,0.8623742313710433
912795E31,Bill,4-Week,04/08/2008,2008-04-10,99.902,1.2599999999999867,1.278753178114539
912795E23,Bill,4-Week,04/01/2008,2008-04-03,99.881778,1.5199971428571808,1.5429322997091146
912795D99,Bill,4-Week,03/25/2008,2008-03-27,99.883333,1.5000042857143725,1.5226140667247423
912795D81,Bill,4-Week,03/18/2008,2008-03-20,99.959556,0.5199942857142047,0.5274297422563046
912795D73,Bill,4-Week,03/11/2008,2008-03-13,99.86,1.8000000000000074,1.8275585820148283
912795D65,Bill,4-Week,03/04/2008,2008-03-06,99.846,1.9799999999999531,2.0105963183301814
912795D57,Bill,4-Week,02/26/2008,2008-02-28,99.819556,2.3199942857142117,2.356468534654025
912795D40,Bill,4-Week,02/20/2008,2008-02-21,99.816444,2.3600057142856605,2.3971837460253713
912795D32,Bill,4-Week,02/12/2008,2008-02-14,99.805556,2.499994285714341,2.539654634629243
912795D24,Bill,4-Week,02/05/2008,2008-02-07,99.828111,2.2100014285713394,2.2445540343411414
912795C90,Bill,4-Week,01/29/2008,2008-01-31,99.840556,2.0499942857142015,2.081785710980359
912795C82,Bill,4-Week,01/23/2008,2008-01-24,99.863889,1.749998571428567,1.7767224217983866
912795C74,Bill,4-Week,01/15/2008,2008-01-17,99.760444,3.080005714285627,3.130282350616325
912795C66,Bill,4-Week,01/08/2008,2008-01-10,99.748,3.2399999999999403,3.293299113766631
912795C58,Bill,4-Week,01/02/2008,2008-01-03,99.766667,2.9999957142857374,3.0487761222178498
912795C41,Bill,4-Week,12/26/2007,2007-12-27,99.763556,3.0399942857143616,3.089521416589747
912795C33,Bill,4-Week,12/18/2007,2007-12-20,99.786111,2.75000142857136,2.794172320090792
912795C25,Bill,4-Week,12/11/2007,2007-12-13,99.775222,2.890002857142864,2.9367429377549206
912795B91,Bill,4-Week,12/04/2007,2007-12-06,99.758889,3.0999985714286185,3.150650672485842
912795B83,Bill,4-Week,11/27/2007,2007-11-29,99.716889,3.639998571428639,3.701032136234139
912795B75,Bill,4-Week,11/20/2007,2007-11-23,99.724,3.54857142857138,3.6078147114607257
912795B67,Bill,4-Week,11/14/2007,2007-11-15,99.699,3.870000000000025,3.9355961443946534
912795B59,Bill,4-Week,11/06/2007,2007-11-08,99.694333,3.930004285714282,3.996804591261395
912795B42,Bill,4-Week,10/30/2007,2007-11-01,99.691222,3.970002857142906,4.037609034137764
912795B34,Bill,4-Week,10/23/2007,2007-10-25,99.684625,4.0548214285714685,4.124144914882494
912795B26,Bill,4-Week,10/16/2007,2007-10-18,99.681111,4.100001428571411,4.170244343341163
912795A92,Bill,4-Week,10/10/2007,2007-10-11,99.713778,3.67999714285708,3.7418181209477894
912795A84,Bill,4-Week,10/02/2007,2007-10-04,99.727,3.5099999999999505,3.5684919831138506
912795A76,Bill,4-Week,09/25/2007,2007-09-27,99.745667,3.2699957142857476,3.3238660095667165
912795A68,Bill,4-Week,09/18/2007,2007-09-20,99.694333,3.930004285714282,3.996804591261395
912795A50,Bill,4-Week,09/11/2007,2007-09-13,99.688889,3.999998571428531,4.068210758315117
912795A43,Bill,4-Week,09/05/2007,2007-09-06,99.667111,4.280001428571357,4.353939679115481
912795A35,Bill,4-Week,08/28/2007,2007-08-30,99.642222,4.600002857142808,4.680638079020594
912795A27,Bill,4-Week,08/21/2007,2007-08-23,99.630556,4.749994285714304,4.833824703910563
912795ZZ7,Bill,4-Week,08/14/2007,2007-08-16,99.645333,4.560004285714366,4.639793494966303
912795ZY0,Bill,4-Week,08/07/2007,2007-08-09,99.612667,4.979995714285691,5.068795438865769
912795ZX2,Bill,4-Week,07/31/2007,2007-08-02,99.606833,5.055004285714356,5.1454428619083785
912795ZW4,Bill,4-Week,07/24/2007,2007-07-26,99.615778,4.939997142857066,5.0279266144823325
912795ZV6,Bill,4-Week,07/17/2007,2007-07-19,99.637556,4.65999428571424,4.741903172104484
912795ZU8,Bill,4-Week,07/10/2007,2007-07-12,99.638333,4.650004285714248,4.731700678464172
912795ZT1,Bill,4-Week,07/03/2007,2007-07-05,99.637556,4.65999428571424,4.741903172104484
912795ZS3,Bill,4-Week,06/26/2007,2007-06-28,99.650778,4.489997142857111,4.568311763994137
912795ZR5,Bill,4-Week,06/19/2007,2007-06-21,99.662833,4.335004285714206,4.410082019815097
912795ZQ7,Bill,4-Week,06/12/2007,2007-06-14,99.6465,4.544999999999959,4.624472510323953
912795ZP9,Bill,4-Week,06/05/2007,2007-06-07,99.638333,4.650004285714248,4.731700678464172
912795ZN4,Bill,4-Week,05/30/2007,2007-05-31,99.622,4.860000000000001,4.946196623235833
912795ZM6,Bill,4-Week,05/22/2007,2007-05-24,99.618889,4.899998571428626,4.987060342685525
912795ZL8,Bill,4-Week,05/15/2007,2007-05-17,99.637167,4.664995714285648,4.747011044009816
912795ZK0,Bill,4-Week,05/08/2007,2007-05-10,99.639111,4.6400014285714315,4.721485213629762
912795ZJ3,Bill,4-Week,05/01/2007,2007-05-03,99.643,4.589999999999992,4.670423411579329
912795ZH7,Bill,4-Week,04/24/2007,2007-04-26,99.624722,4.825002857142786,4.910444604015269
912795ZG9,Bill,4-Week,04/17/2007,2007-04-19,99.623556,4.839994285714368,4.925759153358783
912795ZF1,Bill,4-Week,04/10/2007,2007-04-12,99.619278,4.894997142857217,4.981950596234787
